datetime,ShortDate,Hour,DateConvert,Chicago,Temp_Farenheit
6/9/2016 9:00,6/9/2016,9,425309,284.6,52.61
6/9/2016 10:00,6/9/2016,10,4253010,285.43,54.104
6/9/2016 11:00,6/9/2016,11,4253011,287.11,57.128
6/9/2016 12:00,6/9/2016,12,4253012,288.72,60.026
6/9/2016 13:00,6/9/2016,13,4253013,290,62.33
6/9/2016 14:00,6/9/2016,14,4253014,291.8,65.57
6/9/2016 15:00,6/9/2016,15,4253015,292.4,66.65
6/9/2016 16:00,6/9/2016,16,4253016,293.48,68.594
6/9/2016 17:00,6/9/2016,17,4253017,292.55,66.92
6/9/2016 18:00,6/9/2016,18,4253018,292.01,65.948
6/9/2016 19:00,6/9/2016,19,4253019,291.79,65.552
6/9/2016 20:00,6/9/2016,20,4253020,292.46,66.758
6/9/2016 21:00,6/9/2016,21,4253021,292.99,67.712
6/9/2016 22:00,6/9/2016,22,4253022,293.43,68.504
6/9/2016 23:00,6/9/2016,23,4253023,294.37,70.196
6/10/2016 0:00,6/10/2016,0,425310,294.52,70.466
6/10/2016 1:00,6/10/2016,1,425311,293.19,68.072
6/10/2016 2:00,6/10/2016,2,425312,292.08,66.074
6/10/2016 3:00,6/10/2016,3,425313,291.71,65.408
6/10/2016 4:00,6/10/2016,4,425314,291.41,64.868
6/10/2016 5:00,6/10/2016,5,425315,291.16,64.418
6/10/2016 6:00,6/10/2016,6,425316,290.71,63.608
6/10/2016 7:00,6/10/2016,7,425317,290.43,63.104
6/10/2016 8:00,6/10/2016,8,425318,290.71,63.608
6/10/2016 9:00,6/10/2016,9,425319,290.68,63.554
6/10/2016 10:00,6/10/2016,10,4253110,290.34,62.942
6/10/2016 11:00,6/10/2016,11,4253111,290.81,63.788
6/10/2016 12:00,6/10/2016,12,4253112,291.87,65.696
6/10/2016 13:00,6/10/2016,13,4253113,294.26,69.998
6/10/2016 14:00,6/10/2016,14,4253114,297.2,75.29
6/10/2016 15:00,6/10/2016,15,4253115,299.43,79.304
6/10/2016 16:00,6/10/2016,16,4253116,301.31,82.688
6/10/2016 17:00,6/10/2016,17,4253117,302.76,85.298
6/10/2016 18:00,6/10/2016,18,4253118,304.27,88.016
6/10/2016 19:00,6/10/2016,19,4253119,304.85,89.06
6/10/2016 20:00,6/10/2016,20,4253120,305.42,90.086
6/10/2016 21:00,6/10/2016,21,4253121,305.38,90.014
6/10/2016 22:00,6/10/2016,22,4253122,305.23,89.744
6/10/2016 23:00,6/10/2016,23,4253123,305.03,89.384
6/11/2016 0:00,6/11/2016,0,425320,304.13,87.764
6/11/2016 1:00,6/11/2016,1,425321,302.03,83.984
6/11/2016 2:00,6/11/2016,2,425322,300.65,81.5
6/11/2016 3:00,6/11/2016,3,425323,300.1,80.51
6/11/2016 4:00,6/11/2016,4,425324,299.14,78.782
6/11/2016 5:00,6/11/2016,5,425325,297.91,76.568
6/11/2016 6:00,6/11/2016,6,425326,296.36,73.778
6/11/2016 7:00,6/11/2016,7,425327,295.28,71.834
6/11/2016 8:00,6/11/2016,8,425328,295.18,71.654
6/11/2016 9:00,6/11/2016,9,425329,295.03,71.384
6/11/2016 10:00,6/11/2016,10,4253210,294.63,70.664
6/11/2016 11:00,6/11/2016,11,4253211,295.22,71.726
6/11/2016 12:00,6/11/2016,12,4253212,296.99,74.912
6/11/2016 13:00,6/11/2016,13,4253213,298.81,78.188
6/11/2016 14:00,6/11/2016,14,4253214,300.59,81.392
6/11/2016 15:00,6/11/2016,15,4253215,302.42,84.686
6/11/2016 16:00,6/11/2016,16,4253216,303.81,87.188
6/11/2016 17:00,6/11/2016,17,4253217,305.03,89.384
6/11/2016 18:00,6/11/2016,18,4253218,306.05,91.22
6/11/2016 19:00,6/11/2016,19,4253219,306.13,91.364
6/11/2016 20:00,6/11/2016,20,4253220,305.7,90.59
6/11/2016 21:00,6/11/2016,21,4253221,306.28,91.634
6/11/2016 22:00,6/11/2016,22,4253222,306.07,91.256
6/11/2016 23:00,6/11/2016,23,4253223,304.86,89.078
6/12/2016 0:00,6/12/2016,0,425330,303.99,87.512
6/12/2016 1:00,6/12/2016,1,425331,302.37,84.596
6/12/2016 2:00,6/12/2016,2,425332,300.97,82.076
6/12/2016 3:00,6/12/2016,3,425333,299.65,79.7
6/12/2016 4:00,6/12/2016,4,425334,298.43,77.504
6/12/2016 5:00,6/12/2016,5,425335,297.79,76.352
6/12/2016 6:00,6/12/2016,6,425336,295.6,72.41
6/12/2016 7:00,6/12/2016,7,425337,293.34,68.342
6/12/2016 8:00,6/12/2016,8,425338,292.01,65.948
6/12/2016 9:00,6/12/2016,9,425339,291.07,64.256
6/12/2016 10:00,6/12/2016,10,4253310,290.23,62.744
6/12/2016 11:00,6/12/2016,11,4253311,290.21,62.708
6/12/2016 12:00,6/12/2016,12,4253312,290.31,62.888
6/12/2016 13:00,6/12/2016,13,4253313,291.71,65.408
6/12/2016 14:00,6/12/2016,14,4253314,292.6,67.01
6/12/2016 15:00,6/12/2016,15,4253315,292.46,66.758
6/12/2016 16:00,6/12/2016,16,4253316,292.54,66.902
6/12/2016 17:00,6/12/2016,17,4253317,292.33,66.524
6/12/2016 18:00,6/12/2016,18,4253318,292.86,67.478
6/12/2016 19:00,6/12/2016,19,4253319,293.31,68.288
6/12/2016 20:00,6/12/2016,20,4253320,293.3,68.27
6/12/2016 21:00,6/12/2016,21,4253321,293.38,68.414
6/12/2016 22:00,6/12/2016,22,4253322,293.07,67.856
6/12/2016 23:00,6/12/2016,23,4253323,292.35,66.56
6/13/2016 0:00,6/13/2016,0,425340,290.98,64.094
6/13/2016 1:00,6/13/2016,1,425341,289.51,61.448
6/13/2016 2:00,6/13/2016,2,425342,289.24,60.962
6/13/2016 3:00,6/13/2016,3,425343,288.22,59.126
6/13/2016 4:00,6/13/2016,4,425344,287.8,58.37
6/13/2016 5:00,6/13/2016,5,425345,287.64,58.082
6/13/2016 6:00,6/13/2016,6,425346,286.62,56.246
6/13/2016 7:00,6/13/2016,7,425347,286.13,55.364
6/13/2016 8:00,6/13/2016,8,425348,286.16,55.418
6/13/2016 9:00,6/13/2016,9,425349,286.1,55.31
6/13/2016 10:00,6/13/2016,10,4253410,285.76,54.698
6/13/2016 11:00,6/13/2016,11,4253411,286.83,56.624
6/13/2016 12:00,6/13/2016,12,4253412,289.09,60.692
6/13/2016 13:00,6/13/2016,13,4253413,292.75,67.28
6/13/2016 14:00,6/13/2016,14,4253414,294.59,70.592
6/13/2016 15:00,6/13/2016,15,4253415,296.52,74.066
6/13/2016 16:00,6/13/2016,16,4253416,298.26,77.198
6/13/2016 17:00,6/13/2016,17,4253417,299.92,80.186
6/13/2016 18:00,6/13/2016,18,4253418,299.65,79.7
6/13/2016 19:00,6/13/2016,19,4253419,299.46,79.358
6/13/2016 20:00,6/13/2016,20,4253420,301.08,82.274
6/13/2016 21:00,6/13/2016,21,4253421,301.92,83.786
6/13/2016 22:00,6/13/2016,22,4253422,302.73,85.244
6/13/2016 23:00,6/13/2016,23,4253423,299.23,78.944
6/14/2016 0:00,6/14/2016,0,425350,298.61,77.828
6/14/2016 1:00,6/14/2016,1,425351,297.37,75.596
6/14/2016 2:00,6/14/2016,2,425352,294.95,71.24
6/14/2016 3:00,6/14/2016,3,425353,294.1,69.71
6/14/2016 4:00,6/14/2016,4,425354,293.2,68.09
6/14/2016 5:00,6/14/2016,5,425355,292.63,67.064
6/14/2016 6:00,6/14/2016,6,425356,292.19,66.272
6/14/2016 7:00,6/14/2016,7,425357,291.69,65.372
6/14/2016 8:00,6/14/2016,8,425358,291.14,64.382
6/14/2016 9:00,6/14/2016,9,425359,290.74,63.662
6/14/2016 10:00,6/14/2016,10,4253510,291.16,64.418
6/14/2016 11:00,6/14/2016,11,4253511,291.1,64.31
6/14/2016 12:00,6/14/2016,12,4253512,292.41,66.668
6/14/2016 13:00,6/14/2016,13,4253513,294.03,69.584
6/14/2016 14:00,6/14/2016,14,4253514,296.5,74.03
6/14/2016 15:00,6/14/2016,15,4253515,299.23,78.944
6/14/2016 16:00,6/14/2016,16,4253516,301.11,82.328
6/14/2016 17:00,6/14/2016,17,4253517,302.23,84.344
6/14/2016 18:00,6/14/2016,18,4253518,302.05,84.02
6/14/2016 19:00,6/14/2016,19,4253519,301.8,83.57
6/14/2016 20:00,6/14/2016,20,4253520,301.82,83.606
6/14/2016 21:00,6/14/2016,21,4253521,301.3,82.67
6/14/2016 22:00,6/14/2016,22,4253522,299.92,80.186
6/14/2016 23:00,6/14/2016,23,4253523,298.42,77.486
6/15/2016 0:00,6/15/2016,0,425360,297.64,76.082
6/15/2016 1:00,6/15/2016,1,425361,297.76,76.298
6/15/2016 2:00,6/15/2016,2,425362,297.06,75.038
6/15/2016 3:00,6/15/2016,3,425363,297.03,74.984
6/15/2016 4:00,6/15/2016,4,425364,296.86,74.678
6/15/2016 5:00,6/15/2016,5,425365,296.26,73.598
6/15/2016 6:00,6/15/2016,6,425366,295.92,72.986
6/15/2016 7:00,6/15/2016,7,425367,294.86,71.078
6/15/2016 8:00,6/15/2016,8,425368,293.92,69.386
6/15/2016 9:00,6/15/2016,9,425369,293.54,68.702
6/15/2016 10:00,6/15/2016,10,4253610,293.25,68.18
6/15/2016 11:00,6/15/2016,11,4253611,293.1,67.91
6/15/2016 12:00,6/15/2016,12,4253612,293.99,69.512
6/15/2016 13:00,6/15/2016,13,4253613,295.63,72.464
6/15/2016 14:00,6/15/2016,14,4253614,298.24,77.162
6/15/2016 15:00,6/15/2016,15,4253615,300.15,80.6
6/15/2016 16:00,6/15/2016,16,4253616,300.81,81.788
6/15/2016 17:00,6/15/2016,17,4253617,299.82,80.006
6/15/2016 18:00,6/15/2016,18,4253618,295.464,72.1652
6/15/2016 19:00,6/15/2016,19,4253619,303.83,87.224
6/15/2016 20:00,6/15/2016,20,4253620,304.31,88.088
6/15/2016 21:00,6/15/2016,21,4253621,303.7,86.99
6/15/2016 22:00,6/15/2016,22,4253622,303.27,86.216
6/15/2016 23:00,6/15/2016,23,4253623,302.53,84.884
6/16/2016 0:00,6/16/2016,0,425370,302.45,84.74
6/16/2016 1:00,6/16/2016,1,425371,300.92,81.986
6/16/2016 2:00,6/16/2016,2,425372,300.17,80.636
6/16/2016 3:00,6/16/2016,3,425373,299.98,80.294
6/16/2016 4:00,6/16/2016,4,425374,299.33,79.124
6/16/2016 5:00,6/16/2016,5,425375,297.86,76.478
6/16/2016 6:00,6/16/2016,6,425376,296.67,74.336
6/16/2016 7:00,6/16/2016,7,425377,295.51,72.248
6/16/2016 8:00,6/16/2016,8,425378,294.44,70.322
6/16/2016 9:00,6/16/2016,9,425379,293.64,68.882
6/16/2016 10:00,6/16/2016,10,4253710,293.06,67.838
6/16/2016 11:00,6/16/2016,11,4253711,293.37,68.396
6/16/2016 12:00,6/16/2016,12,4253712,294.09,69.692
6/16/2016 13:00,6/16/2016,13,4253713,294.26,69.998
6/16/2016 14:00,6/16/2016,14,4253714,294.2,69.89
6/16/2016 15:00,6/16/2016,15,4253715,293.88,69.314
6/16/2016 16:00,6/16/2016,16,4253716,294.05,69.62
6/16/2016 17:00,6/16/2016,17,4253717,294.59,70.592
6/16/2016 18:00,6/16/2016,18,4253718,294.6,70.61
6/16/2016 19:00,6/16/2016,19,4253719,294.15,69.8
6/16/2016 20:00,6/16/2016,20,4253720,293.23,68.144
6/16/2016 21:00,6/16/2016,21,4253721,293.7,68.99
6/16/2016 22:00,6/16/2016,22,4253722,293.66,68.918
6/16/2016 23:00,6/16/2016,23,4253723,292.54,66.902
6/17/2016 0:00,6/17/2016,0,425380,292.11,66.128
6/17/2016 1:00,6/17/2016,1,425381,291.78,65.534
6/17/2016 2:00,6/17/2016,2,425382,291.65,65.3
6/17/2016 3:00,6/17/2016,3,425383,291.18,64.454
6/17/2016 4:00,6/17/2016,4,425384,290.82,63.806
6/17/2016 5:00,6/17/2016,5,425385,290.23,62.744
6/17/2016 6:00,6/17/2016,6,425386,289.74,61.862
6/17/2016 7:00,6/17/2016,7,425387,289.22,60.926
6/17/2016 8:00,6/17/2016,8,425388,288.89,60.332
6/17/2016 9:00,6/17/2016,9,425389,288.6,59.81
6/17/2016 10:00,6/17/2016,10,4253810,288.71,60.008
6/17/2016 11:00,6/17/2016,11,4253811,289.54,61.502
6/17/2016 12:00,6/17/2016,12,4253812,291.94,65.822
6/17/2016 13:00,6/17/2016,13,4253813,294.73,70.844
6/17/2016 14:00,6/17/2016,14,4253814,296.21,73.508
6/17/2016 15:00,6/17/2016,15,4253815,298.4,77.45
6/17/2016 16:00,6/17/2016,16,4253816,300.17,80.636
6/17/2016 17:00,6/17/2016,17,4253817,300.78,81.734
6/17/2016 18:00,6/17/2016,18,4253818,301.39,82.832
6/17/2016 19:00,6/17/2016,19,4253819,301.6,83.21
6/17/2016 20:00,6/17/2016,20,4253820,301.46,82.958
6/17/2016 21:00,6/17/2016,21,4253821,301.06,82.238
6/17/2016 22:00,6/17/2016,22,4253822,300.43,81.104
6/17/2016 23:00,6/17/2016,23,4253823,299.4,79.25
6/18/2016 0:00,6/18/2016,0,425390,297.77,76.316
6/18/2016 1:00,6/18/2016,1,425391,295.82,72.806
6/18/2016 2:00,6/18/2016,2,425392,293.95,69.44
6/18/2016 3:00,6/18/2016,3,425393,293.23,68.144
6/18/2016 4:00,6/18/2016,4,425394,291.94,65.822
6/18/2016 5:00,6/18/2016,5,425395,290.35,62.96
6/18/2016 6:00,6/18/2016,6,425396,289.66,61.718
6/18/2016 7:00,6/18/2016,7,425397,288.76,60.098
6/18/2016 8:00,6/18/2016,8,425398,288.32,59.306
6/18/2016 9:00,6/18/2016,9,425399,288.12,58.946
6/18/2016 10:00,6/18/2016,10,4253910,287.89,58.532
6/18/2016 11:00,6/18/2016,11,4253911,289.18,60.854
6/18/2016 12:00,6/18/2016,12,4253912,292.85,67.46
6/18/2016 13:00,6/18/2016,13,4253913,296.34,73.742
6/18/2016 14:00,6/18/2016,14,4253914,298.37,77.396
6/18/2016 15:00,6/18/2016,15,4253915,300.71,81.608
6/18/2016 16:00,6/18/2016,16,4253916,302.07,84.056
6/18/2016 17:00,6/18/2016,17,4253917,303.52,86.666
6/18/2016 18:00,6/18/2016,18,4253918,302.84,85.442
6/18/2016 19:00,6/18/2016,19,4253919,302.62,85.046
6/18/2016 20:00,6/18/2016,20,4253920,303.06,85.838
6/18/2016 21:00,6/18/2016,21,4253921,303.06,85.838
6/18/2016 22:00,6/18/2016,22,4253922,302.21,84.308
6/18/2016 23:00,6/18/2016,23,4253923,301.18,82.454
6/19/2016 0:00,6/19/2016,0,425400,299.67,79.736
6/19/2016 1:00,6/19/2016,1,425401,297.79,76.352
6/19/2016 2:00,6/19/2016,2,425402,295.8,72.77
6/19/2016 3:00,6/19/2016,3,425403,294.99,71.312
6/19/2016 4:00,6/19/2016,4,425404,293.55,68.72
6/19/2016 5:00,6/19/2016,5,425405,292.4,66.65
6/19/2016 6:00,6/19/2016,6,425406,291.62,65.246
6/19/2016 7:00,6/19/2016,7,425407,290.8,63.77
6/19/2016 8:00,6/19/2016,8,425408,290.02,62.366
6/19/2016 9:00,6/19/2016,9,425409,289.67,61.736
6/19/2016 10:00,6/19/2016,10,4254010,289.33,61.124
6/19/2016 11:00,6/19/2016,11,4254011,290.15,62.6
6/19/2016 12:00,6/19/2016,12,4254012,293.79,69.152
6/19/2016 13:00,6/19/2016,13,4254013,297.71,76.208
6/19/2016 14:00,6/19/2016,14,4254014,300.28,80.834
6/19/2016 15:00,6/19/2016,15,4254015,302.01,83.948
6/19/2016 16:00,6/19/2016,16,4254016,303.21,86.108
6/19/2016 17:00,6/19/2016,17,4254017,303.92,87.386
6/19/2016 18:00,6/19/2016,18,4254018,304.02,87.566
6/19/2016 19:00,6/19/2016,19,4254019,305.11,89.528
6/19/2016 20:00,6/19/2016,20,4254020,304.66,88.718
6/19/2016 21:00,6/19/2016,21,4254021,305.08,89.474
6/19/2016 22:00,6/19/2016,22,4254022,304.75,88.88
6/19/2016 23:00,6/19/2016,23,4254023,303.56,86.738
6/20/2016 0:00,6/20/2016,0,425410,302.93,85.604
6/20/2016 1:00,6/20/2016,1,425411,301.33,82.724
6/20/2016 2:00,6/20/2016,2,425412,299.31,79.088
6/20/2016 3:00,6/20/2016,3,425413,298.78,78.134
6/20/2016 4:00,6/20/2016,4,425414,298.29,77.252
6/20/2016 5:00,6/20/2016,5,425415,297.75,76.28
6/20/2016 6:00,6/20/2016,6,425416,297.81,76.388
6/20/2016 7:00,6/20/2016,7,425417,298.03,76.784
6/20/2016 8:00,6/20/2016,8,425418,298.35,77.36
6/20/2016 9:00,6/20/2016,9,425419,298.15,77
6/20/2016 10:00,6/20/2016,10,4254110,297.84,76.442
6/20/2016 11:00,6/20/2016,11,4254111,297.84,76.442
6/20/2016 12:00,6/20/2016,12,4254112,299.05,78.62
6/20/2016 13:00,6/20/2016,13,4254113,299.92,80.186
6/20/2016 14:00,6/20/2016,14,4254114,300.69,81.572
6/20/2016 15:00,6/20/2016,15,4254115,302.51,84.848
6/20/2016 16:00,6/20/2016,16,4254116,303.59,86.792
6/20/2016 17:00,6/20/2016,17,4254117,304.18,87.854
6/20/2016 18:00,6/20/2016,18,4254118,304.22,87.926
6/20/2016 19:00,6/20/2016,19,4254119,304.79,88.952
6/20/2016 20:00,6/20/2016,20,4254120,305.36,89.978
6/20/2016 21:00,6/20/2016,21,4254121,305.89,90.932
6/20/2016 22:00,6/20/2016,22,4254122,306.14,91.382
6/20/2016 23:00,6/20/2016,23,4254123,304.4,88.25
6/21/2016 0:00,6/21/2016,0,425420,303.07,85.856
6/21/2016 1:00,6/21/2016,1,425421,301.06,82.238
6/21/2016 2:00,6/21/2016,2,425422,297.95,76.64
6/21/2016 3:00,6/21/2016,3,425423,296.16,73.418
6/21/2016 4:00,6/21/2016,4,425424,294.72,70.826
6/21/2016 5:00,6/21/2016,5,425425,293.41,68.468
6/21/2016 6:00,6/21/2016,6,425426,292.34,66.542
6/21/2016 7:00,6/21/2016,7,425427,291.96,65.858
6/21/2016 8:00,6/21/2016,8,425428,290.69,63.572
6/21/2016 9:00,6/21/2016,9,425429,289.77,61.916
6/21/2016 10:00,6/21/2016,10,4254210,289.39,61.232
6/21/2016 11:00,6/21/2016,11,4254211,289.93,62.204
6/21/2016 12:00,6/21/2016,12,4254212,292.15,66.2
6/21/2016 13:00,6/21/2016,13,4254213,294.6,70.61
6/21/2016 14:00,6/21/2016,14,4254214,296.03,73.184
6/21/2016 15:00,6/21/2016,15,4254215,297.48,75.794
6/21/2016 16:00,6/21/2016,16,4254216,298.42,77.486
6/21/2016 17:00,6/21/2016,17,4254217,300.32,80.906
6/21/2016 18:00,6/21/2016,18,4254218,300.24,80.762
6/21/2016 19:00,6/21/2016,19,4254219,300.75,81.68
6/21/2016 20:00,6/21/2016,20,4254220,301.75,83.48
6/21/2016 21:00,6/21/2016,21,4254221,301.97,83.876
6/21/2016 22:00,6/21/2016,22,4254222,301.7,83.39
6/21/2016 23:00,6/21/2016,23,4254223,300.84,81.842
6/22/2016 0:00,6/22/2016,0,425430,300.34,80.942
6/22/2016 1:00,6/22/2016,1,425431,298.48,77.594
6/22/2016 2:00,6/22/2016,2,425432,295.67,72.536
6/22/2016 3:00,6/22/2016,3,425433,293.13,67.964
6/22/2016 4:00,6/22/2016,4,425434,292.29,66.452
6/22/2016 5:00,6/22/2016,5,425435,291.6,65.21
6/22/2016 6:00,6/22/2016,6,425436,291.85,65.66
6/22/2016 7:00,6/22/2016,7,425437,292.3,66.47
6/22/2016 8:00,6/22/2016,8,425438,292.39,66.632
6/22/2016 9:00,6/22/2016,9,425439,292.35,66.56
6/22/2016 10:00,6/22/2016,10,4254310,292.27,66.416
6/22/2016 11:00,6/22/2016,11,4254311,292.65,67.1
6/22/2016 12:00,6/22/2016,12,4254312,293.08,67.874
6/22/2016 13:00,6/22/2016,13,4254313,293.31,68.288
6/22/2016 14:00,6/22/2016,14,4254314,294.49,70.412
6/22/2016 15:00,6/22/2016,15,4254315,295.25,71.78
6/22/2016 16:00,6/22/2016,16,4254316,293.78,69.134
6/22/2016 17:00,6/22/2016,17,4254317,294.58,70.574
6/22/2016 18:00,6/22/2016,18,4254318,296.26,73.598
6/22/2016 19:00,6/22/2016,19,4254319,297.17,75.236
6/22/2016 20:00,6/22/2016,20,4254320,297.82,76.406
6/22/2016 21:00,6/22/2016,21,4254321,296.65,74.3
6/22/2016 22:00,6/22/2016,22,4254322,296.34,73.742
6/22/2016 23:00,6/22/2016,23,4254323,296.79,74.552
6/23/2016 0:00,6/23/2016,0,425440,295.94,73.022
6/23/2016 1:00,6/23/2016,1,425441,294.64,70.682
6/23/2016 2:00,6/23/2016,2,425442,293.56,68.738
6/23/2016 3:00,6/23/2016,3,425443,293.38,68.414
6/23/2016 4:00,6/23/2016,4,425444,293.25,68.18
6/23/2016 5:00,6/23/2016,5,425445,293.37,68.396
6/23/2016 6:00,6/23/2016,6,425446,293.29,68.252
6/23/2016 7:00,6/23/2016,7,425447,293.14,67.982
6/23/2016 8:00,6/23/2016,8,425448,292.86,67.478
6/23/2016 9:00,6/23/2016,9,425449,292.66,67.118
6/23/2016 10:00,6/23/2016,10,4254410,292.46,66.758
6/23/2016 11:00,6/23/2016,11,4254411,292.67,67.136
6/23/2016 12:00,6/23/2016,12,4254412,293.11,67.928
6/23/2016 13:00,6/23/2016,13,4254413,293.42,68.486
6/23/2016 14:00,6/23/2016,14,4254414,293.46,68.558
6/23/2016 15:00,6/23/2016,15,4254415,293.34,68.342
6/23/2016 16:00,6/23/2016,16,4254416,294.17,69.836
6/23/2016 17:00,6/23/2016,17,4254417,295.28,71.834
6/23/2016 18:00,6/23/2016,18,4254418,297.32,75.506
6/23/2016 19:00,6/23/2016,19,4254419,297.54,75.902
6/23/2016 20:00,6/23/2016,20,4254420,297.53,75.884
6/23/2016 21:00,6/23/2016,21,4254421,295.99,73.112
6/23/2016 22:00,6/23/2016,22,4254422,295.56,72.338
6/23/2016 23:00,6/23/2016,23,4254423,295.01,71.348
6/24/2016 0:00,6/24/2016,0,425450,293.94,69.422
6/24/2016 1:00,6/24/2016,1,425451,293.08,67.874
6/24/2016 2:00,6/24/2016,2,425452,291.72,65.426
6/24/2016 3:00,6/24/2016,3,425453,291.26,64.598
6/24/2016 4:00,6/24/2016,4,425454,291.3,64.67
6/24/2016 5:00,6/24/2016,5,425455,290.96,64.058
6/24/2016 6:00,6/24/2016,6,425456,290.93,64.004
6/24/2016 7:00,6/24/2016,7,425457,290.27,62.816
6/24/2016 8:00,6/24/2016,8,425458,289.89,62.132
6/24/2016 9:00,6/24/2016,9,425459,289.66,61.718
6/24/2016 10:00,6/24/2016,10,4254510,289.75,61.88
6/24/2016 11:00,6/24/2016,11,4254511,290.13,62.564
6/24/2016 12:00,6/24/2016,12,4254512,292.25,66.38
6/24/2016 13:00,6/24/2016,13,4254513,294.85,71.06
6/24/2016 14:00,6/24/2016,14,4254514,296.33,73.724
6/24/2016 15:00,6/24/2016,15,4254515,297.69,76.172
6/24/2016 16:00,6/24/2016,16,4254516,298.95,78.44
6/24/2016 17:00,6/24/2016,17,4254517,299.43,79.304
6/24/2016 18:00,6/24/2016,18,4254518,299.97,80.276
6/24/2016 19:00,6/24/2016,19,4254519,300.26,80.798
6/24/2016 20:00,6/24/2016,20,4254520,300.58,81.374
6/24/2016 21:00,6/24/2016,21,4254521,300.42,81.086
6/24/2016 22:00,6/24/2016,22,4254522,300.37,80.996
6/24/2016 23:00,6/24/2016,23,4254523,299.64,79.682
6/25/2016 0:00,6/25/2016,0,425460,298.66,77.918
6/25/2016 1:00,6/25/2016,1,425461,297.03,74.984
6/25/2016 2:00,6/25/2016,2,425462,295.38,72.014
6/25/2016 3:00,6/25/2016,3,425463,294.54,70.502
6/25/2016 4:00,6/25/2016,4,425464,293.51,68.648
6/25/2016 5:00,6/25/2016,5,425465,292.6,67.01
6/25/2016 6:00,6/25/2016,6,425466,291.88,65.714
6/25/2016 7:00,6/25/2016,7,425467,291.61,65.228
6/25/2016 8:00,6/25/2016,8,425468,291.19,64.472
6/25/2016 9:00,6/25/2016,9,425469,291.01,64.148
6/25/2016 10:00,6/25/2016,10,4254610,291.21,64.508
6/25/2016 11:00,6/25/2016,11,4254611,292.01,65.948
6/25/2016 12:00,6/25/2016,12,4254612,294.84,71.042
6/25/2016 13:00,6/25/2016,13,4254613,297.36,75.578
6/25/2016 14:00,6/25/2016,14,4254614,299.11,78.728
6/25/2016 15:00,6/25/2016,15,4254615,300.62,81.446
6/25/2016 16:00,6/25/2016,16,4254616,301.69,83.372
6/25/2016 17:00,6/25/2016,17,4254617,302.92,85.586
6/25/2016 18:00,6/25/2016,18,4254618,304.07,87.656
6/25/2016 19:00,6/25/2016,19,4254619,304.69,88.772
6/25/2016 20:00,6/25/2016,20,4254620,305.02,89.366
6/25/2016 21:00,6/25/2016,21,4254621,304.89,89.132
6/25/2016 22:00,6/25/2016,22,4254622,304.76,88.898
6/25/2016 23:00,6/25/2016,23,4254623,304.35,88.16
6/26/2016 0:00,6/26/2016,0,425470,303.76,87.098
6/26/2016 1:00,6/26/2016,1,425471,302.5,84.83
6/26/2016 2:00,6/26/2016,2,425472,301.44,82.922
6/26/2016 3:00,6/26/2016,3,425473,300.73,81.644
6/26/2016 4:00,6/26/2016,4,425474,300.18,80.654
6/26/2016 5:00,6/26/2016,5,425475,299.78,79.934
6/26/2016 6:00,6/26/2016,6,425476,299.31,79.088
6/26/2016 7:00,6/26/2016,7,425477,298.69,77.972
6/26/2016 8:00,6/26/2016,8,425478,298.17,77.036
6/26/2016 9:00,6/26/2016,9,425479,297.95,76.64
6/26/2016 10:00,6/26/2016,10,4254710,297.41,75.668
6/26/2016 11:00,6/26/2016,11,4254711,297.76,76.298
6/26/2016 12:00,6/26/2016,12,4254712,297.35,75.56
6/26/2016 13:00,6/26/2016,13,4254713,297.32,75.506
6/26/2016 14:00,6/26/2016,14,4254714,297.65,76.1
6/26/2016 15:00,6/26/2016,15,4254715,299.07,78.656
6/26/2016 16:00,6/26/2016,16,4254716,300.39,81.032
6/26/2016 17:00,6/26/2016,17,4254717,301.46,82.958
6/26/2016 18:00,6/26/2016,18,4254718,302.1,84.11
6/26/2016 19:00,6/26/2016,19,4254719,302.51,84.848
6/26/2016 20:00,6/26/2016,20,4254720,302.76,85.298
6/26/2016 21:00,6/26/2016,21,4254721,303.34,86.342
6/26/2016 22:00,6/26/2016,22,4254722,302.98,85.694
6/26/2016 23:00,6/26/2016,23,4254723,303.52,86.666
6/27/2016 0:00,6/27/2016,0,425480,302.55,84.92
6/27/2016 1:00,6/27/2016,1,425481,300.51,81.248
6/27/2016 2:00,6/27/2016,2,425482,298.38,77.414
6/27/2016 3:00,6/27/2016,3,425483,297.39,75.632
6/27/2016 4:00,6/27/2016,4,425484,296.57,74.156
6/27/2016 5:00,6/27/2016,5,425485,295.46,72.158
6/27/2016 6:00,6/27/2016,6,425486,294.74,70.862
6/27/2016 7:00,6/27/2016,7,425487,294.13,69.764
6/27/2016 8:00,6/27/2016,8,425488,293.98,69.494
6/27/2016 9:00,6/27/2016,9,425489,293.46,68.558
6/27/2016 10:00,6/27/2016,10,4254810,293.16,68.018
6/27/2016 11:00,6/27/2016,11,4254811,294.09,69.692
6/27/2016 12:00,6/27/2016,12,4254812,296.43,73.904
6/27/2016 13:00,6/27/2016,13,4254813,298.48,77.594
6/27/2016 14:00,6/27/2016,14,4254814,300.25,80.78
6/27/2016 15:00,6/27/2016,15,4254815,301.86,83.678
6/27/2016 16:00,6/27/2016,16,4254816,302.99,85.712
6/27/2016 17:00,6/27/2016,17,4254817,304.13,87.764
6/27/2016 18:00,6/27/2016,18,4254818,304.77,88.916
